id,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,hotel_continent,hotel_country,hotel_market
99052,10/19/2015 10:06,2,3,66,246,49795,10.7894,329633,1,0,0,10/21/2015,10/22/2015,2,0,1,669,3,2,50,212
99053,2/12/2015 13:27,23,1,1,145,18742,459.7306,329635,0,1,1,2/20/2015,2/22/2015,2,0,1,8808,1,6,169,28
99054,3/7/2015 11:52,2,3,66,462,43226,55.6373,329646,0,0,9,3/31/2015,4/1/2015,1,0,1,14017,3,2,50,663
99055,5/4/2015 20:24,2,3,66,462,43226,2529.9469,329646,0,0,10,8/6/2015,8/7/2015,2,2,1,12372,5,2,50,690
99056,4/20/2015 0:32,11,3,205,155,32225,2715.5502,329651,0,0,2,4/25/2015,4/26/2015,2,0,1,11353,1,2,50,699
99057,12/11/2015 0:04,11,3,205,155,32225,10111.3206,329651,0,0,0,2/10/2016,2/11/2016,2,0,1,44339,8,5,203,254
99058,12/11/2015 0:45,11,3,205,155,32225,10112.1712,329651,0,0,0,2/14/2016,2/15/2016,2,0,1,12434,5,5,203,253
99059,3/11/2015 10:56,2,3,66,346,31371,236.3149,329654,1,0,9,3/12/2015,3/15/2015,2,0,1,12217,6,2,50,365
99060,5/11/2015 19:11,24,2,3,50,20442,,329660,1,0,2,6/13/2015,6/14/2015,2,0,1,32488,4,3,126,232
99061,5/20/2015 17:31,2,3,66,189,20610,13.7773,329667,0,0,10,5/28/2015,5/31/2015,2,0,1,18741,1,2,50,462
99062,6/3/2015 20:00,2,3,66,189,4145,52.4896,329667,0,0,10,6/6/2015,6/7/2015,2,0,1,8267,1,2,50,675
99063,3/7/2015 16:56,17,1,133,16,2905,,329672,0,0,3,5/18/2015,5/22/2015,1,0,1,21009,1,6,204,1595
99064,4/3/2015 4:30,2,3,195,991,22648,,329678,1,0,9,4/4/2015,4/5/2015,2,0,1,8254,1,2,50,365
99065,9/24/2015 18:00,2,3,66,462,14703,9.939,329678,1,0,10,12/3/2015,12/6/2015,2,0,1,8273,1,2,50,660
99066,5/13/2015 23:22,2,3,66,254,27899,282.3233,329679,0,0,10,5/16/2015,5/17/2015,3,0,1,26756,6,2,50,414
99067,6/12/2015 17:11,2,3,66,254,27899,502.3379,329679,0,0,10,6/12/2015,6/13/2015,2,0,1,11984,1,2,50,550
99068,8/9/2015 16:01,2,3,69,695,10495,,329679,0,0,10,8/10/2015,8/11/2015,2,0,1,3046,3,6,70,1910
99069,7/20/2015 16:03,2,3,66,174,24103,350.9552,329710,1,0,2,7/25/2015,7/26/2015,3,0,1,24374,6,2,50,627
99070,2/15/2015 13:16,2,3,66,356,4751,533.4499,329718,0,1,9,3/26/2015,3/29/2015,2,1,1,12826,5,2,50,1230
99071,8/22/2015 13:47,2,3,66,356,22202,2598.7059,329718,0,1,10,3/19/2016,3/25/2016,1,2,1,8859,1,2,50,212
99072,12/1/2015 4:28,2,3,80,38,52486,,329719,0,0,0,12/2/2015,12/17/2015,1,0,1,769,3,5,202,171
99073,5/29/2015 17:08,2,3,235,13,53632,,329727,0,0,10,5/31/2015,6/4/2015,2,0,1,17924,1,6,71,102
99074,9/27/2015 19:00,2,3,66,462,28654,374.1145,329730,0,0,8,10/1/2015,10/3/2015,3,0,1,23152,6,2,50,723
99075,3/9/2015 13:40,2,3,66,260,30771,1952.8706,329757,0,1,9,3/18/2015,3/20/2015,2,0,1,12267,6,2,50,1230
99076,3/10/2015 9:01,2,3,66,260,30771,755.8445,329757,0,0,9,3/15/2015,3/16/2015,1,0,1,8235,1,2,50,406
99077,10/10/2015 13:51,50,3,66,184,2037,954.6832,329763,0,0,10,11/23/2015,11/24/2015,2,0,1,24127,6,2,50,363
99078,6/30/2015 18:26,11,3,205,354,10837,153.3331,329789,0,0,10,7/20/2015,7/22/2015,2,0,1,26018,6,2,198,1657
99079,12/18/2015 12:53,2,3,66,189,5113,948.195,329795,0,0,1,1/11/2016,1/12/2016,1,0,1,19522,1,2,50,1010
99080,3/15/2015 17:06,37,1,69,826,48105,,329796,0,0,3,4/10/2015,4/12/2015,1,0,1,8788,1,6,77,2
99081,12/17/2015 10:52,37,1,66,174,16634,5390.9392,329796,0,0,4,1/11/2016,1/15/2016,2,0,1,43205,6,3,106,106
99082,12/25/2015 13:46,37,1,66,174,26232,6904.4586,329796,0,0,4,12/30/2015,1/4/2016,2,0,1,8242,1,3,171,61
99083,8/4/2015 19:30,2,3,66,348,53377,70.8708,329804,1,0,10,8/26/2015,8/27/2015,2,1,1,49272,4,2,50,696
99084,3/16/2015 17:52,2,3,46,347,38786,112.6385,329818,0,0,1,3/17/2015,3/18/2015,1,0,1,22787,6,6,144,13
99085,7/31/2015 14:02,40,3,66,226,28805,,329818,1,0,10,7/31/2015,8/1/2015,2,0,1,49086,6,2,50,685
99086,10/29/2015 23:51,2,3,66,174,24103,5672.0845,329818,0,0,10,3/12/2016,3/16/2016,2,0,2,22823,6,6,144,1450
99087,1/12/2015 5:52,2,3,66,311,52284,1832.8247,329823,0,0,3,3/12/2015,3/15/2015,4,0,1,8843,1,2,50,671
99088,6/1/2015 23:01,15,1,55,187,5935,,329823,1,1,10,7/27/2015,8/2/2015,2,0,1,994,1,6,77,1399
99089,1/12/2015 12:47,2,3,66,174,14882,401.6172,329849,0,0,4,1/12/2015,1/15/2015,3,0,3,24559,6,2,50,970
99090,2/3/2015 9:34,2,3,66,174,11491,318.2162,329849,0,0,9,2/3/2015,2/7/2015,1,0,1,24969,1,2,50,1082
99091,3/17/2015 21:55,2,3,66,462,49272,4989.6256,329855,0,0,1,4/1/2015,4/2/2015,2,0,1,44509,1,3,106,755
99092,4/6/2015 22:08,2,3,66,462,49272,73.634,329855,0,0,3,4/13/2015,4/16/2015,2,2,1,1901,1,2,198,401
99093,2/6/2015 20:45,2,3,66,442,20850,1561.0694,329859,0,0,9,2/20/2015,2/22/2015,2,0,1,8267,1,2,50,675
99094,4/7/2015 18:24,2,3,66,331,40794,343.3449,329859,0,0,1,4/10/2015,4/11/2015,1,0,1,8271,1,2,50,696
99095,12/19/2015 18:23,2,3,66,331,54953,0.5657,329859,1,0,10,12/20/2015,12/21/2015,2,0,1,8229,1,2,50,678
99096,8/23/2015 20:27,8,4,202,154,41139,,329861,1,0,1,8/24/2015,8/26/2015,1,0,1,5147,3,3,5,1701
99097,2/9/2015 17:25,24,2,3,50,5703,,329877,0,0,3,4/21/2015,4/26/2015,2,0,1,268,1,3,99,1033
99098,2/22/2015 13:43,8,4,77,824,7450,,329881,0,0,3,3/16/2015,3/23/2015,2,0,1,8267,1,2,50,675
99099,4/20/2015 20:31,8,4,77,824,45466,7680.8816,329881,0,0,0,5/23/2015,5/29/2015,2,0,1,8273,1,2,50,660
99100,2/22/2015 15:31,8,4,77,462,4291,11675.049,329882,0,0,9,10/25/2015,10/28/2015,2,0,1,8223,1,2,50,690
99101,2/23/2015 15:22,8,4,77,462,4291,11016.4044,329882,0,0,9,10/22/2015,10/25/2015,2,0,1,8230,1,2,50,637
99102,2/23/2015 18:23,8,4,77,462,4291,9565.169,329882,0,0,7,11/4/2015,11/7/2015,2,0,1,8250,1,2,50,628
99103,3/31/2015 13:27,8,4,77,462,4291,9195.4402,329882,0,0,9,11/7/2015,11/11/2015,2,0,1,12269,6,2,50,1230
99104,11/10/2015 4:50,8,4,66,174,26232,7437.6782,329882,0,0,10,11/15/2015,11/16/2015,2,0,1,20414,6,0,63,1258
99105,9/30/2015 22:36,23,1,1,318,2096,1421.2336,329890,0,1,10,12/3/2015,12/7/2015,2,0,1,8263,1,6,17,23
99106,7/19/2015 13:45,2,3,66,442,28643,5923.8542,329891,0,0,10,8/14/2015,8/15/2015,1,0,1,8263,1,6,17,23
99107,9/4/2015 8:49,2,3,66,442,35390,5035.887,329891,0,1,10,9/19/2015,9/24/2015,1,0,1,8275,1,4,196,2027
99108,4/10/2015 7:43,2,3,66,174,23663,114.7884,329902,1,0,2,5/8/2015,5/10/2015,1,1,1,21648,4,2,50,368
99109,11/17/2015 20:14,2,3,66,174,9444,92.0248,329904,0,0,10,11/20/2015,11/24/2015,2,0,1,1455,3,2,50,368
99110,3/26/2015 16:14,2,3,66,348,47997,4822.1526,329907,0,1,1,2/2/2016,2/8/2016,2,0,1,8275,1,4,196,2027
99111,8/27/2015 16:52,2,3,66,348,47997,953.1806,329907,0,0,10,9/10/2015,9/13/2015,2,0,1,8268,1,2,50,682
99112,11/20/2015 22:49,2,3,66,348,47997,2458.2989,329907,0,0,10,11/26/2015,11/28/2015,1,0,1,8254,1,2,50,365
99113,1/29/2015 17:39,2,3,66,149,27270,,329922,0,0,9,3/14/2015,3/16/2015,3,1,3,8216,1,2,50,350
99114,2/11/2015 18:02,2,3,66,149,27270,,329922,0,0,9,2/14/2015,2/15/2015,2,0,1,11921,1,2,50,634
99115,1/11/2015 9:59,2,3,66,331,54953,99.6639,329934,0,0,9,9/4/2015,9/6/2015,2,0,1,530,1,2,50,1250
99116,3/28/2015 11:52,2,3,66,331,54953,612.4512,329934,0,0,5,7/9/2015,7/13/2015,2,0,1,5675,3,2,50,700
99117,5/25/2015 12:27,2,3,66,331,54953,611.3646,329934,0,0,10,6/8/2015,6/9/2015,3,0,2,4592,3,2,50,637
99118,6/20/2015 6:29,2,3,66,331,54953,589.467,329934,0,0,10,6/23/2015,6/24/2015,2,0,2,26023,6,2,198,397
99119,7/21/2015 5:32,2,3,66,331,54953,523.4254,329934,0,0,10,7/27/2015,7/28/2015,1,0,1,11357,1,2,50,674
99120,7/22/2015 8:49,2,3,66,331,54953,534.4318,329934,0,0,10,7/28/2015,7/29/2015,1,0,1,8267,1,2,50,675
99121,5/20/2015 18:39,2,3,66,346,31371,5.9129,329942,1,0,2,6/6/2015,6/7/2015,2,0,1,8250,1,2,50,628
99122,2/3/2015 23:34,23,1,1,318,2096,79.6065,329950,0,0,2,2/14/2015,2/15/2015,2,1,1,63299,3,6,105,1846
99123,3/21/2015 20:23,8,4,77,824,15015,3919.0185,329963,0,0,2,5/8/2015,5/11/2015,2,0,1,8819,1,3,168,1242
99124,6/2/2015 19:30,15,1,55,228,2660,,329971,1,0,3,6/5/2015,6/7/2015,2,1,1,18965,1,6,77,1410
99125,2/20/2015 18:22,2,3,66,294,52891,135.5594,329973,0,0,0,10/9/2015,10/11/2015,2,0,1,12149,1,2,50,624
99126,3/3/2015 13:23,2,3,66,174,12051,5454.5376,329982,0,0,5,4/1/2015,4/2/2015,1,0,1,24780,6,3,106,160
99127,3/3/2015 14:06,2,3,66,174,12051,5546.6579,329982,0,0,5,4/2/2015,4/3/2015,1,0,1,41769,6,3,106,1703
99128,3/3/2015 14:09,2,3,66,174,12051,5663.6712,329982,0,0,5,4/3/2015,4/5/2015,1,0,1,42264,3,3,106,106
99129,3/3/2015 14:13,2,3,66,174,12051,5722.2606,329982,0,0,5,4/5/2015,4/6/2015,1,0,1,8744,1,3,106,108
99130,3/3/2015 14:23,2,3,66,174,12051,5488.9192,329982,0,0,5,4/7/2015,4/9/2015,1,0,1,8747,1,3,106,107
99131,7/7/2015 19:01,2,3,66,337,52311,,329989,0,0,10,7/19/2015,7/21/2015,2,1,1,12191,6,2,50,637
99132,7/7/2015 19:06,2,3,66,337,52311,,329989,0,0,10,7/21/2015,7/22/2015,2,1,1,1542,1,2,50,719
99133,7/7/2015 19:17,2,3,66,337,52311,,329989,0,0,10,7/22/2015,7/23/2015,2,1,1,8283,1,2,50,414
99134,5/8/2015 11:06,2,3,66,462,19687,862.9304,329992,0,0,10,5/22/2015,5/23/2015,1,0,1,7658,3,2,50,630
99135,12/26/2015 9:21,2,3,66,153,27462,894.612,329992,0,0,10,12/30/2015,12/31/2015,2,0,1,23593,1,2,50,1181
99136,8/31/2015 17:58,2,3,66,348,47997,278.7688,329994,0,0,10,9/18/2015,9/20/2015,2,0,1,9524,1,2,50,561
99137,5/29/2015 17:33,2,3,66,174,42858,220.8985,330006,0,0,10,6/26/2015,6/28/2015,4,0,2,12206,6,2,50,628
99138,8/25/2015 17:11,2,3,66,174,32977,200.8313,330006,0,0,10,10/4/2015,10/8/2015,2,0,1,24292,6,2,50,352
99139,7/4/2015 14:11,37,1,69,620,13550,,330010,0,0,3,7/30/2015,7/31/2015,2,0,1,23311,1,6,70,308
99140,8/6/2015 19:00,37,1,69,908,12990,,330010,0,0,3,10/9/2015,10/11/2015,2,0,1,14038,6,6,105,35
99141,7/27/2015 11:41,24,2,66,442,76,12.3948,330012,0,0,2,7/31/2015,8/1/2015,1,0,1,12193,6,2,50,406
99142,1/24/2015 14:46,2,3,66,174,26232,534.522,330019,0,0,3,2/27/2015,3/1/2015,3,0,1,8273,1,2,50,660
99143,2/8/2015 20:00,17,1,133,12,45895,,330029,0,1,0,4/25/2015,4/30/2015,2,2,1,33651,1,5,194,1528
99144,2/13/2015 20:06,2,3,66,184,2037,827.1595,330039,0,0,9,2/28/2015,3/1/2015,1,0,1,12132,1,2,50,366
99145,3/16/2015 8:46,2,3,66,184,2037,7059.5272,330039,0,0,9,5/22/2015,5/23/2015,4,0,2,8822,1,3,130,1706
99146,3/16/2015 8:50,2,3,66,184,2037,7463.3898,330039,0,0,9,5/23/2015,5/25/2015,4,0,2,8242,1,3,171,61
99147,3/16/2015 21:04,2,3,66,184,2037,7223.5782,330039,0,0,9,5/20/2015,5/22/2015,4,0,2,51482,1,3,130,1387
99148,3/20/2015 8:47,2,3,66,184,2037,830.2539,330039,0,0,9,4/17/2015,4/19/2015,2,0,1,12266,6,2,50,368
99149,9/28/2015 19:45,2,3,66,184,2037,6352.0207,330039,0,0,10,10/29/2015,10/30/2015,2,0,1,19799,6,3,99,47
99150,12/1/2015 4:01,34,3,205,354,2433,,330052,0,0,10,12/26/2015,12/28/2015,2,2,1,60805,6,2,50,685
99151,12/8/2015 10:04,34,3,205,354,2433,,330052,1,0,10,12/29/2015,12/31/2015,2,2,1,8268,1,2,50,682
99152,3/5/2015 13:34,2,3,66,318,1736,239.3736,330057,0,0,9,4/18/2015,4/19/2015,2,0,1,8233,1,2,50,640
99153,3/25/2015 13:46,13,1,46,245,37877,464.4711,330060,0,0,2,8/2/2015,8/6/2015,2,0,1,8745,1,6,204,27
99154,5/17/2015 21:57,2,3,66,174,26232,2266.0574,330080,0,1,2,8/6/2015,8/8/2015,2,0,1,26022,6,2,198,397
99155,6/28/2015 23:00,2,3,66,174,26232,1501.2919,330080,0,1,0,7/2/2015,7/5/2015,2,0,1,8218,1,2,50,743
99156,7/26/2015 23:19,2,3,66,174,26232,344.151,330080,0,0,1,7/30/2015,7/31/2015,2,0,1,12216,6,2,50,365
99157,7/5/2015 9:59,2,3,66,174,30055,111.8281,330097,1,0,10,7/1/2016,7/5/2016,2,0,1,10342,3,2,50,356
99158,11/7/2015 7:44,2,3,66,174,30055,145.3087,330097,1,0,10,11/7/2015,11/8/2015,2,0,1,5465,3,2,50,1230
99159,4/23/2015 16:02,11,3,205,385,46963,331.8695,330101,0,1,9,6/16/2015,6/20/2015,2,0,1,8267,1,2,50,675
99160,7/25/2015 15:31,2,3,66,348,48862,4276.0528,330107,0,0,10,8/8/2015,8/9/2015,1,0,1,21790,6,6,105,29
99161,3/30/2015 11:54,2,3,66,315,15721,475.9313,330113,0,0,9,5/15/2015,5/17/2015,2,0,1,4937,3,2,50,191
99162,6/4/2015 15:38,2,3,66,315,15721,52.6006,330113,0,0,10,6/6/2015,6/7/2015,2,0,1,25620,6,2,50,843
99163,4/27/2015 18:22,2,3,66,348,35934,,330116,0,0,9,7/21/2015,7/24/2015,2,0,1,26232,6,2,198,384
99164,12/17/2015 19:49,2,3,66,322,10096,350.6916,330119,0,0,3,12/18/2015,12/19/2015,2,0,1,1521,1,2,50,900
99165,2/1/2015 20:21,2,3,66,333,3067,7.4579,330134,1,0,9,2/8/2015,2/9/2015,2,0,1,1212,1,2,50,458
99166,4/9/2015 9:26,2,3,66,333,53434,2.024,330134,1,0,9,4/11/2015,4/14/2015,2,0,1,11978,1,2,50,528
99167,7/3/2015 21:10,37,1,69,560,4288,,330158,0,1,10,10/14/2015,10/18/2015,2,0,1,8267,1,2,50,675
99168,8/8/2015 21:26,8,4,77,401,29226,995.8739,330170,0,1,0,11/26/2015,11/30/2015,2,0,1,8849,1,0,63,1023
99169,5/22/2015 13:41,2,3,69,664,35464,,330175,0,0,10,5/23/2015,5/25/2015,2,0,1,973,3,6,159,287
99170,8/8/2015 2:16,2,3,52,40,29080,,330175,0,0,10,8/8/2015,8/9/2015,1,0,1,42039,1,6,21,250
99171,12/18/2015 7:28,2,3,66,442,3602,3859.7142,330175,0,0,1,12/19/2015,12/20/2015,1,0,1,683,3,2,50,214
99172,8/3/2015 19:46,2,3,66,348,47997,71.1466,330198,0,0,10,8/22/2015,8/23/2015,2,1,1,5665,3,2,50,696
99173,4/14/2015 13:58,2,3,66,220,38578,48.7645,330201,0,0,9,4/24/2015,4/25/2015,2,0,1,8268,1,2,50,682
99174,4/8/2015 17:40,2,3,66,442,53708,1404.893,330205,0,0,2,4/9/2015,4/12/2015,1,0,1,7635,3,2,50,675
99175,3/8/2015 18:19,11,3,205,354,25315,206.969,330211,1,0,0,4/11/2015,4/12/2015,2,2,1,41548,1,2,198,403
99176,8/23/2015 10:44,11,3,205,135,1392,251.4056,330217,0,0,0,9/6/2015,9/7/2015,3,1,2,52828,4,2,198,788
99177,12/18/2015 11:19,2,3,66,321,11043,,330220,0,0,10,12/18/2015,12/19/2015,2,0,1,8261,1,2,50,646
99178,1/14/2015 16:59,11,3,205,354,25315,218.9018,330224,1,0,9,1/18/2015,1/26/2015,2,0,1,8270,1,2,198,390
99179,7/26/2015 14:11,11,3,205,330,54138,310.6702,330230,0,0,0,8/1/2015,8/3/2015,2,2,1,26271,1,2,198,975
99180,5/31/2015 10:03,2,3,66,311,30031,186.026,330239,0,0,10,8/8/2015,8/9/2015,2,0,1,45327,6,2,50,675
99181,6/16/2015 16:37,50,3,66,174,23706,1636.1311,330244,0,0,0,6/17/2015,6/19/2015,1,0,1,27112,6,2,50,1053
99182,7/25/2015 8:03,50,3,66,174,24103,432.9365,330244,0,0,1,8/28/2015,8/29/2015,4,0,2,61702,6,2,50,520
99183,8/18/2015 20:05,50,3,66,174,22368,246.7175,330244,0,0,10,8/27/2015,8/28/2015,4,0,2,23663,6,2,50,629
99184,8/23/2015 7:38,50,3,66,174,22368,239.4976,330244,0,0,10,8/30/2015,8/31/2015,2,0,1,8250,1,2,50,628
99185,10/18/2015 7:26,50,3,66,174,8198,1730.0062,330244,0,0,10,10/29/2015,10/31/2015,1,0,1,5181,3,2,50,637
99186,4/5/2015 16:30,2,3,66,318,3300,295.5317,330253,0,0,2,8/14/2015,8/16/2015,4,0,2,1558,3,2,50,1372
99187,6/9/2015 10:16,2,3,66,184,26748,1188.8278,330253,0,0,2,6/26/2015,6/28/2015,2,0,1,5428,1,2,50,1369
99188,2/15/2015 14:22,14,1,214,119,39247,,330256,0,1,9,3/27/2015,3/31/2015,2,0,1,8253,1,6,70,19
99189,2/9/2015 21:35,24,2,3,50,5703,,330266,1,0,2,2/12/2015,2/14/2015,2,0,1,8747,1,3,106,107
99190,10/5/2015 20:04,37,1,66,220,18876,204.3695,330269,1,0,1,10/22/2015,10/25/2015,4,0,2,28512,6,2,50,1457
99191,4/21/2015 8:50,2,3,66,404,30697,1047.593,330272,0,0,9,7/1/2015,7/4/2015,2,0,1,8250,1,2,50,628
99192,6/1/2015 12:12,2,3,66,404,30697,227.4382,330272,0,0,10,6/13/2015,6/14/2015,1,1,1,27687,1,2,50,586
99193,8/27/2015 12:41,2,3,66,404,48127,302.7119,330272,0,0,10,11/13/2015,11/15/2015,1,1,1,576,3,2,50,487
99194,11/30/2015 9:36,2,3,66,404,48127,62.9028,330272,0,0,2,12/6/2015,12/7/2015,1,0,1,27277,1,2,50,824
99195,7/19/2015 13:41,2,3,66,174,54185,335.8343,330278,0,0,2,8/5/2015,8/9/2015,1,0,1,24333,6,2,50,369
99196,10/8/2015 7:07,2,3,66,337,21707,2131.4791,330282,0,0,10,10/13/2015,10/14/2015,2,0,2,23148,6,2,50,723
99197,10/8/2015 7:09,2,3,66,337,21707,2038.7039,330282,0,0,10,10/12/2015,10/13/2015,2,0,2,11340,1,2,50,667
99198,8/18/2015 17:39,11,3,205,385,1347,4005.5745,330287,1,0,2,10/3/2015,10/11/2015,2,0,1,8289,1,6,107,36
99199,2/9/2015 22:18,24,2,3,50,5703,,330293,0,1,4,5/2/2015,5/4/2015,2,0,1,8242,1,3,171,61
99200,2/22/2015 15:49,8,4,77,824,32261,3579.4566,330295,0,0,2,6/11/2015,6/20/2015,2,0,1,12355,5,3,151,1486
99201,9/23/2015 10:54,8,4,77,824,36169,419.2669,330295,0,0,0,11/20/2015,11/21/2015,2,0,1,44112,6,0,63,1023
99202,7/30/2015 18:39,41,3,66,314,45853,1503.2157,330301,0,1,10,9/12/2015,9/17/2015,2,0,1,11439,1,4,163,1503
99203,3/10/2015 14:18,24,2,3,50,5224,,330303,0,0,0,5/13/2015,5/16/2015,3,0,1,26022,6,2,198,397
99204,2/5/2015 3:45,2,3,66,318,25907,185.409,330319,0,0,2,3/20/2015,3/21/2015,0,0,0,13007,4,2,50,641
99205,8/30/2015 14:49,2,3,66,174,27251,2683.2928,330333,0,0,10,9/24/2015,9/27/2015,2,0,1,27819,6,2,50,690
99206,6/1/2015 20:31,2,3,66,321,39933,67.3877,330338,1,0,10,6/3/2015,6/4/2015,2,0,1,42295,4,2,50,646
99207,2/9/2015 23:54,24,2,3,60,27909,,330345,0,1,9,3/11/2015,3/13/2015,2,1,1,8856,1,2,50,636
99208,10/26/2015 18:50,2,3,66,318,14764,1562.9172,330349,0,1,0,4/13/2016,4/21/2016,2,0,1,11938,1,4,8,126
99209,9/25/2015 10:41,2,3,66,174,24103,2471.1515,330355,0,0,1,10/1/2015,10/4/2015,2,0,1,44192,8,2,198,384
99210,8/10/2015 17:54,2,3,66,322,45317,161.0821,330359,1,0,10,8/10/2015,8/11/2015,2,0,1,27631,1,2,50,458
99211,2/22/2015 18:37,8,4,77,977,55205,,330364,0,0,1,3/12/2015,3/14/2015,1,0,1,5401,6,3,182,83
99212,7/30/2015 22:03,41,3,66,442,7689,965.7563,330368,0,1,10,8/14/2015,8/17/2015,1,0,1,8268,1,2,50,682
99213,7/15/2015 7:16,2,3,125,149,52563,,330370,0,0,10,8/11/2015,8/16/2015,1,0,1,8251,1,4,93,2086
99214,7/15/2015 7:41,2,3,125,149,52563,,330370,0,0,10,8/16/2015,8/18/2015,1,0,1,22863,1,4,93,2085
99215,8/7/2015 8:20,2,3,215,914,33757,3359.8817,330370,0,0,10,8/19/2015,8/21/2015,1,0,1,22867,6,4,93,2088
99216,9/4/2015 11:51,2,3,66,174,24103,7657.9818,330370,0,0,10,10/4/2015,10/6/2015,1,0,1,635,1,3,162,1039
99217,9/5/2015 1:10,2,3,125,158,12412,,330370,0,0,10,10/8/2015,10/9/2015,2,0,1,45372,1,3,162,1049
99218,9/5/2015 1:23,2,3,125,158,12412,,330370,0,0,10,10/9/2015,10/11/2015,1,0,1,17595,1,3,162,1047
99219,9/12/2015 10:03,2,3,125,149,52563,,330370,0,0,10,10/15/2015,10/18/2015,1,0,1,8241,1,3,162,1490
99220,9/12/2015 10:34,2,3,125,149,52563,,330370,0,0,10,10/18/2015,10/21/2015,1,0,1,1398,3,3,141,1240
99221,9/26/2015 0:18,2,3,125,158,12412,,330370,0,0,10,10/20/2015,10/23/2015,1,0,1,952,3,3,89,811
99222,12/12/2015 4:40,2,3,125,158,12412,,330370,0,0,10,12/16/2015,12/17/2015,1,0,1,8745,1,6,204,27
99223,12/12/2015 5:19,2,3,125,158,12412,,330370,0,0,10,12/18/2015,12/21/2015,1,0,1,22235,6,6,77,2
99224,1/26/2015 10:30,11,3,205,354,2875,3618.2436,330371,0,0,5,6/13/2015,6/14/2015,2,0,1,23508,6,6,70,19
99225,1/26/2015 13:40,11,3,205,354,2875,3575.49,330371,0,0,5,5/30/2015,6/1/2015,2,0,1,23092,6,6,70,1928
99226,5/5/2015 22:19,37,1,69,761,41949,,330391,0,0,10,5/16/2015,5/23/2015,2,0,1,7635,3,2,50,675
99227,10/6/2015 0:29,37,1,69,761,41949,,330391,0,0,10,12/28/2015,12/31/2015,2,0,1,21766,1,6,208,1418
99228,1/9/2015 11:17,2,3,66,448,34849,,330392,0,0,9,1/28/2015,1/30/2015,1,0,1,8267,1,2,50,675
99229,1/10/2015 8:39,2,3,66,448,34849,,330392,0,0,9,2/12/2015,2/16/2015,3,0,2,8793,1,2,50,677
99230,2/5/2015 12:08,2,3,66,448,34849,,330392,0,0,4,2/7/2015,2/8/2015,1,0,1,23545,6,2,50,660
99231,2/5/2015 13:18,2,3,66,448,34849,,330392,0,0,4,2/15/2015,2/16/2015,1,0,1,11924,1,2,50,1675
99232,3/8/2015 10:55,2,3,66,448,34849,,330392,0,0,2,4/23/2015,4/26/2015,1,0,1,26498,6,2,50,684
99233,1/23/2015 3:44,23,1,3,38,48999,,330410,0,0,2,1/24/2015,1/25/2015,1,0,1,30305,3,3,106,781
99234,4/21/2015 19:22,2,3,66,467,12237,87.0801,330422,0,0,1,8/3/2015,8/5/2015,2,2,1,11842,1,2,50,533
99235,9/19/2015 21:38,2,3,66,321,55148,1354.3043,330422,0,1,10,6/12/2016,6/16/2016,2,0,1,8250,1,2,50,628
99236,4/19/2015 20:03,37,1,69,712,38761,,330423,0,0,9,5/14/2015,5/21/2015,1,0,1,24693,6,2,50,1241
99237,4/19/2015 20:11,37,1,69,712,38761,,330423,0,0,9,5/12/2015,5/14/2015,1,0,1,3463,3,2,50,365
99238,10/1/2015 18:49,37,1,69,695,29574,,330423,0,0,10,11/17/2015,11/20/2015,1,0,1,6577,6,3,171,61
99239,10/1/2015 18:57,37,1,69,695,29574,,330423,0,0,10,11/10/2015,11/15/2015,1,0,1,8502,6,3,106,107
99240,10/1/2015 19:09,37,1,69,695,29574,,330423,0,0,10,11/15/2015,11/17/2015,1,0,1,44625,6,3,168,1242
99241,10/6/2015 1:39,22,2,1,318,2096,479.3754,330428,0,0,10,10/9/2015,10/11/2015,2,0,1,20863,1,6,144,1467
99242,8/12/2015 15:20,2,3,133,20,8945,,330455,1,1,10,8/14/2015,8/17/2015,2,1,1,8253,1,6,70,19
99243,1/8/2015 20:42,2,3,66,153,50542,684.0445,330461,0,0,0,2/6/2015,2/8/2015,2,0,1,24119,6,2,50,357
99244,1/28/2015 9:22,2,3,66,196,2428,621.2706,330462,0,0,9,2/15/2015,2/17/2015,2,0,1,8811,1,2,198,391
99245,2/28/2015 7:01,2,3,66,196,2428,524.7391,330462,0,0,1,4/2/2015,4/3/2015,3,0,1,26051,6,2,50,1235
99246,2/28/2015 7:27,2,3,66,196,2428,449.4633,330462,0,0,1,4/3/2015,4/5/2015,3,0,1,8793,1,2,50,677
99247,2/28/2015 7:47,2,3,66,196,2428,418.4996,330462,0,0,1,3/31/2015,4/1/2015,3,0,1,11321,1,2,50,642
99248,2/28/2015 7:54,2,3,66,196,2428,407.647,330462,0,0,1,4/1/2015,4/2/2015,3,0,1,26496,1,2,50,454
99249,4/24/2015 6:57,2,3,66,196,2428,2272.4273,330462,0,0,9,5/8/2015,5/10/2015,3,0,1,12264,6,2,50,368
99250,5/5/2015 16:10,2,3,66,196,2428,204.2813,330462,0,0,10,5/15/2015,5/17/2015,2,0,1,8267,1,2,50,675
99251,6/8/2015 7:53,2,3,66,196,2428,2293.3702,330462,0,0,10,6/11/2015,6/12/2015,2,0,1,21489,1,2,50,651
